"X:    " "Y:    " "Z    "
"      206.030150753769021" "     -939.698492462311606" "        0.005172594059617"
"      216.080402010050420" "     -939.698492462311606" "        0.005130397754775"
"      226.130653266331819" "     -939.698492462311606" "        0.005086233091772"
"      236.180904522613218" "     -939.698492462311606" "        0.005040198710800"
"      246.231155778894617" "     -939.698492462311606" "        0.004992395317456"
"      256.281407035176017" "     -939.698492462311606" "        0.004942925211292"
"      266.331658291457416" "     -939.698492462311606" "        0.004891891824023"
"      276.381909547738815" "     -939.698492462311606" "        0.004839399270581"
"      286.432160804020214" "     -939.698492462311606" "        0.004785551915934"
"      296.482412060301613" "     -939.698492462311606" "        0.004730453960215"
"      306.532663316583012" "     -939.698492462311606" "        0.004674209044409"
"      316.582914572864411" "     -939.698492462311606" "        0.004616919878486"
"      326.633165829145810" "     -939.698492462311606" "        0.004558687893503"
"      336.683417085427209" "     -939.698492462311606" "        0.004499612918911"
"      346.733668341708608" "     -939.698492462311606" "        0.004439792885910"
"      356.783919597990007" "     -939.698492462311606" "        0.004379323557435"
"      366.834170854271406" "     -939.698492462311606" "        0.004318298285025"
"      376.884422110552805" "     -939.698492462311606" "        0.004256807792572"
"      386.934673366834204" "     -939.698492462311606" "        0.004194939986678"
"      396.984924623115603" "     -939.698492462311606" "        0.004132779793127"
"      407.035175879397002" "     -939.698492462311606" "        0.004070409018789"
"      417.085427135678628" "     -939.698492462311606" "        0.004007906238065"
"      427.135678391960028" "     -939.698492462311606" "        0.003945346702866"
"      437.185929648241427" "     -939.698492462311606" "        0.003882802274971"
"      447.236180904522826" "     -939.698492462311606" "        0.003820341379520"
"      457.286432160804225" "     -939.698492462311606" "        0.003758028978306"
"      467.336683417085624" "     -939.698492462311606" "        0.003695926561508"
"      477.386934673367023" "     -939.698492462311606" "        0.003634092156424"
"      487.437185929648422" "     -939.698492462311606" "        0.003572580351792"
"      497.487437185929821" "     -939.698492462311606" "        0.003511442336266"
"      507.537688442211220" "     -939.698492462311606" "        0.003450725949626"
"      517.587939698492619" "     -939.698492462311606" "        0.003390475745346"
"      527.638190954774018" "     -939.698492462311606" "        0.003330733063167"
"      537.688442211055417" "     -939.698492462311606" "        0.003271536110389"
"      547.738693467336816" "     -939.698492462311606" "        0.003212920050634"
"      557.788944723618215" "     -939.698492462311606" "        0.003154917098910"
"      567.839195979899614" "     -939.698492462311606" "        0.003097556621866"
"      577.889447236181013" "     -939.698492462311606" "        0.003040865242203"
"      587.939698492462412" "     -939.698492462311606" "        0.002984866946274"
"      597.989949748743811" "     -939.698492462311606" "        0.002929583193985"
"      608.040201005025210" "     -939.698492462311606" "        0.002875033030181"
"      618.090452261306609" "     -939.698492462311606" "        0.002821233196765"
"      628.140703517588008" "     -939.698492462311606" "        0.002768198244894"
"      638.190954773869407" "     -939.698492462311606" "        0.002715940646631"
"      648.241206030150806" "     -939.698492462311606" "        0.002664470905523"
"      658.291457286432205" "     -939.698492462311606" "        0.002613797665640"
"      668.341708542713604" "     -939.698492462311606" "        0.002563927818638"
"      678.391959798995231" "     -939.698492462311606" "        0.002514866608521"
"      688.442211055276630" "     -939.698492462311606" "        0.002466617733767"
"      698.492462311558029" "     -939.698492462311606" "        0.002419183446581"
"      708.542713567839428" "     -939.698492462311606" "        0.002372564649065"
"      718.592964824120827" "     -939.698492462311606" "        0.002326760986126"
"      728.643216080402226" "     -939.698492462311606" "        0.002281770935009"
"      738.693467336683625" "     -939.698492462311606" "        0.002237591891340"
"      748.743718592965024" "     -939.698492462311606" "        0.002194220251632"
"      758.793969849246423" "     -939.698492462311606" "        0.002151651492216"
"      768.844221105527822" "     -939.698492462311606" "        0.002109880244574"
"      778.894472361809221" "     -939.698492462311606" "        0.002068900367098"
"      788.944723618090620" "     -939.698492462311606" "        0.002028705013300"
"      798.994974874372019" "     -939.698492462311606" "        0.001989286696525"
"      809.045226130653418" "     -939.698492462311606" "        0.001950637351219"
"      819.095477386934817" "     -939.698492462311606" "        0.001912748390831"
"      829.145728643216216" "     -939.698492462311606" "        0.001875610762444"
"      839.195979899497615" "     -939.698492462311606" "        0.001839214998203"
"      849.246231155779014" "     -939.698492462311606" "        0.001803551263669"
"      859.296482412060413" "     -939.698492462311606" "        0.001768609403173"
"      869.346733668341813" "     -939.698492462311606" "        0.001734378982309"
"      879.396984924623212" "     -939.698492462311606" "        0.001700849327654"
"      889.447236180904611" "     -939.698492462311606" "        0.001668009563838"
"      899.497487437186010" "     -939.698492462311606" "        0.001635848648086"
"      909.547738693467409" "     -939.698492462311606" "        0.001604355402327"
"      919.597989949748808" "     -939.698492462311606" "        0.001573518543003"
"      929.648241206030434" "     -939.698492462311606" "        0.001543326708682"
"      939.698492462311833" "     -939.698492462311606" "        0.001513768485579"
"      949.748743718593232" "     -939.698492462311606" "        0.001484832431107"
"      959.798994974874631" "     -939.698492462311606" "        0.001456507095559"
"      969.849246231156030" "     -939.698492462311606" "        0.001428781042014"
"      979.899497487437429" "     -939.698492462311606" "        0.001401642864583"
"      989.949748743718828" "     -939.698492462311606" "        0.001375081205081"
"     1000.000000000000000" "     -939.698492462311606" "        0.001349084768217"
"    -1000.000000000000000" "     -929.648241206030207" "        0.001165357961929"
"     -989.949748743718601" "     -929.648241206030207" "        0.001187193222568"
"     -979.899497487437202" "     -929.648241206030207" "        0.001209505039742"
"     -969.849246231155803" "     -929.648241206030207" "        0.001232303914314"
"     -959.798994974874404" "     -929.648241206030207" "        0.001255600507847"
"     -949.748743718593005" "     -929.648241206030207" "        0.001279405638025"
"     -939.698492462311606" "     -929.648241206030207" "        0.001303730273315"
"     -929.648241206030207" "     -929.648241206030207" "        0.001328585526810"
"     -919.597989949748694" "     -929.648241206030207" "        0.001353982649200"
"     -909.547738693467295" "     -929.648241206030207" "        0.001379933020793"
"     -899.497487437185896" "     -929.648241206030207" "        0.001406448142515"
"     -889.447236180904497" "     -929.648241206030207" "        0.001433539625822"
"     -879.396984924623098" "     -929.648241206030207" "        0.001461219181436"
"     -869.346733668341699" "     -929.648241206030207" "        0.001489498606835"
"     -859.296482412060300" "     -929.648241206030207" "        0.001518389772386"
"     -849.246231155778901" "     -929.648241206030207" "        0.001547904606059"
"     -839.195979899497502" "     -929.648241206030207" "        0.001578055076604"
"     -829.145728643216103" "     -929.648241206030207" "        0.001608853175102"
"     -819.095477386934590" "     -929.648241206030207" "        0.001640310894784"
"     -809.045226130653191" "     -929.648241206030207" "        0.001672440209013"
